Intel Celeron G540,2011 2 Semester
Intel Pentium E2210,2009 1 Semester
AMD Athlon 64 X2 4050e,2008 1 Semester
Intel Core i5-6685R,2016 1 Semester
AMD Phenom X4 9750B,2008 2 Semester
Intel Core 2 Duo E4700,2008 1 Semester
Intel Celeron J1750,2013 2 Semester
Intel Core i3-4330T,2013 2 Semester
Intel Pentium G3240,2014 1 Semester
Intel Pentium G2030,2013 1 Semester
AMD FX-8370E,2014 2 Semester
Intel Core 2 Duo E8190,2008 1 Semester
Intel Core i3-3240T,2012 2 Semester
AMD Phenom II X2 545 ,2009 2 Semester
Intel Celeron G550,2012 1 Semester
Intel Core i5-7640X,2017 1 Semester
Intel Pentium E6800,2010 2 Semester
Intel Core i5-2400,2011 1 Semester
AMD PRO A6-8550B,2015 2 Semester
Intel Core i3-2105,2011 1 Semester
AMD A10-7860K,2016 1 Semester
AMD Phenom X4 9750 ,2008 1 Semester
AMD PRO A10-9700,2016 2 Semester
Intel Core i3-2100,2011 1 Semester
Intel Core i3-6300T,2015 2 Semester
Intel Core i3-2102,2011 1 Semester
AMD Athlon 64 2650e,2008 2 Semester
Intel Pentium G3250,2014 2 Semester
Intel Pentium J2900,2013 2 Semester
AMD A6-7470K,2016 1 Semester
AMD Athlon X2 6500,2008 2 Semester
